 C_n  Fai_n  e2(input)  v2(output)  e3  v3  e4  v4  e5  v5
   0.0000000000000000        0.0000000000000000        8.6560470368380535E-002   2.4978989189999998E-002   6.1805114552392848E-002   1.1073323990000000E-002  0.18359042820804522        7.3300702919999999E-003  0.10772449556604875        3.0274828870000001E-003
   0.0000000000000000        0.0000000000000000       0.10218360116006441        4.5303603880000000E-003   8.1354997349503078E-002   1.8025085120000001E-003   3.1514516439307784E-002   2.0297146099999999E-003  0.13535009440504966        1.3894390140000001E-003
   0.0000000000000000        0.0000000000000000       0.22028199556400599        2.8362455620000001E-002   9.7527548701907288E-002   1.5422116499999999E-002  0.17605154115984697        6.8421364150000000E-003  0.13701934215745384        6.8364423649999997E-003
   0.0000000000000000        0.0000000000000000       0.17085187906531124        2.9389624249999999E-002   6.5690883322510177E-002   1.4410381829999999E-002  0.11283493852412609        2.2918743109999998E-003   9.4261019521435938E-002   1.7690197200000001E-003
   0.0000000000000000        0.0000000000000000       0.11081619996601068        2.6548380430000001E-002   5.2483497499564984E-002   9.7373636730000001E-003   1.4500098695102799E-002   4.8733981629999999E-003  0.13982235327422918        1.4034056880000000E-003
   0.0000000000000000        0.0000000000000000       0.19427497839628824        2.4932505569999999E-002   9.8313680724650424E-002   1.1911056450000001E-002   2.0201699901484130E-002   6.0572368830000001E-003  0.11922172478604162        1.9745878170000001E-003
   0.0000000000000000        0.0000000000000000        5.6613457225864028E-002   4.9428620770000002E-003   4.7554508166648468E-002   1.1549682160000000E-002  0.13004365332088033        8.4147533279999992E-003  0.13588925458952003        1.8944673249999999E-003
   0.0000000000000000        0.0000000000000000       0.16088047868632377        4.1499583899999998E-002  0.15192812117524057        2.9722395530000002E-003   8.9653857460375880E-002   2.2432540020000001E-003  0.14363600010601646        2.4969431620000000E-003
   0.0000000000000000        0.0000000000000000       0.22403174363770417        1.9982633999999999E-002   2.4960600105944048E-002   1.2360921460000000E-002   1.3603382776858979E-002   4.1310359780000003E-003  0.11348990538630374        1.8107790759999999E-003
   0.0000000000000000        0.0000000000000000        7.6793670117659599E-002   1.4625916110000000E-003   2.2442137681826742E-002   8.6458449150000009E-003   2.8975380552026888E-002   9.5348181890000001E-003   7.0024091079798872E-002   4.1641162139999998E-003
   0.0000000000000000        0.0000000000000000       0.18125480823506038        2.7872478300000000E-002  0.31519086785781492        1.4893055140000000E-002   3.9649477640748998E-002   6.3361312080000001E-003   9.2591603178946144E-002   1.9667858240000002E-003
   0.0000000000000000        0.0000000000000000       0.15561570627661839        1.4832664330000000E-002  0.23600104372213168        2.4692437330000001E-002   7.1232267852578621E-002   4.3516900870000002E-003  0.10813716109745186        3.8066121100000000E-003
   0.0000000000000000        0.0000000000000000       0.24612641462599233        3.5322127359999997E-002   9.1963856302520103E-002   1.0126074710000000E-002  0.15986121308813711        2.3705798920000002E-003  0.16810636916344604        2.2978956519999999E-003
   0.0000000000000000        0.0000000000000000       0.15621696045247779        1.3457254199999999E-002  0.10325410932886414        3.3455074149999998E-003  0.10121203277104265        5.5587131729999996E-003  0.13621338108421732        6.7924370670000003E-003
   0.0000000000000000        0.0000000000000000        7.1513547131160302E-002   2.2327080280000001E-002  0.12830706947452303        6.9120503299999999E-003   4.1153027023575678E-002   1.5929326570000000E-003   9.5126948558501109E-002   3.9456096029999999E-003
   0.0000000000000000        0.0000000000000000        5.4871173528064303E-002   1.6440239249999999E-002  0.15825263923286267        1.5120800600000000E-003  0.10561582706270782        8.2193993249999996E-003  0.15271370308405105        4.9465426799999998E-003
   0.0000000000000000        0.0000000000000000       0.17298281294922782        1.8786407809999999E-002   9.3454985248330166E-002   1.2925987599999999E-002  0.17239702957133179        6.8132252890000002E-003  0.13698185738134661        1.1797339850000001E-003
   0.0000000000000000        0.0000000000000000       0.21328196571215968        4.2205905770000003E-002   4.5367484746094075E-002   9.7030026549999992E-003   6.7388123116707763E-002   7.2600833239999999E-004   9.1947842228466595E-002   3.0222990129999999E-003
   0.0000000000000000        0.0000000000000000       0.11168863149652451        1.4532764260000001E-002   7.6962714890734238E-002   6.5435743309999999E-003   7.2604065137190379E-002   5.5552501969999999E-003   8.4600723259044816E-002   5.5067761859999998E-003
   0.0000000000000000        0.0000000000000000        4.5482599516807574E-002   1.3204189880000000E-002  0.16880048957967289        1.2919040970000000E-002  0.17693942600079759        7.1048418970000001E-003  0.12010977747098833        2.6297157789999998E-003
   0.0000000000000000        0.0000000000000000       0.12292374201050944        2.5782118170000000E-002  0.10340587932063729        1.1156461180000000E-002  0.29359340578092025        5.5928738120000002E-003  0.20055196823404442        1.8245436290000000E-003
   0.0000000000000000        0.0000000000000000       0.12109766657537860        2.6105738310000001E-002  0.15467397813672060        1.9426169439999998E-002  0.10825718758762699        6.2346822519999999E-003   8.7611238019983356E-002   3.7018083840000002E-003
   0.0000000000000000        0.0000000000000000        5.8200074449508629E-002   1.6664355940000000E-002   7.8122823096251626E-002   4.2280093810000002E-003  0.11324987122095037        2.1276830139999999E-004  0.12421348776126663        8.7045293410000001E-004
   0.0000000000000000        0.0000000000000000       0.12521262735913569        3.1796660050000002E-002  0.25060063158171819        2.1620493070000000E-002  0.11628965319157679        9.6727760920000006E-003  0.14280751862832841        2.2715209140000002E-003
   0.0000000000000000        0.0000000000000000       0.12731863115968109        4.3450345309999999E-002  0.12604576982758697        1.7220136149999999E-002  0.18550673127938819        1.2503216360000000E-002  0.13128434083177201        1.3334022030000001E-003
   0.0000000000000000        0.0000000000000000        6.3251571496751305E-003   7.1863422209999996E-003  0.12883711151297139        1.5870372970000001E-002  0.12252937343801328        6.4331424249999998E-003   7.2466298406361471E-002   5.0030150800000001E-003
   0.0000000000000000        0.0000000000000000       0.16702710984012217        6.6783830320000003E-003  0.18935329267099590        2.1323211020000000E-002  0.12443832887601528        1.2576221150000001E-002  0.25491643768945182        3.0570837990000002E-003
   0.0000000000000000        0.0000000000000000       0.23329388098214682        3.9281348780000003E-002   8.6426829910407427E-002   1.3203136520000000E-002   8.8932159958614837E-002   2.7748436110000001E-003  0.19560216738154010        3.8022396770000001E-003
   0.0000000000000000        0.0000000000000000       0.13922978055379204        2.5645576060000001E-002   3.8203216458244739E-002   2.9232834669999999E-003   3.4113648757340645E-002   4.8944718979999999E-003  0.19546269496783231        4.1610246189999998E-003
   0.0000000000000000        0.0000000000000000       0.16482849402197677        2.0053722709999999E-002  0.11936086380593751        9.6666897839999995E-003   8.1208603793812992E-002   6.9509922190000000E-003  0.18192974697076639        9.8162393510000008E-004
   0.0000000000000000        0.0000000000000000        9.2717196903352478E-002   2.4022987360000001E-002  0.13411669599231058        2.0172168479999999E-002   8.4932953355676397E-002   4.7545949690000000E-003   6.5121214569812583E-002   1.9977892149999998E-003
   0.0000000000000000        0.0000000000000000       0.23989343094622861        1.6885977489999999E-002   4.2763442235993258E-002   1.4256526040000000E-002   6.0659686905058394E-002   1.1336555960000000E-002   5.9957861188709827E-002   4.7208841120000003E-003
   0.0000000000000000        0.0000000000000000       0.12628859702823444        1.7667065520000001E-002  0.18647787894495707        1.5204463150000000E-002   9.8809337180091897E-002   6.7206230590000004E-003  0.13302146829786488        3.2874499360000002E-003
   0.0000000000000000        0.0000000000000000       0.21774170130433410        2.7074211109999999E-002  0.10148103868904138        7.9158972070000003E-003  0.10530061883823551        1.0856373190000001E-002  0.12329415979384722        5.3441736679999997E-003
   0.0000000000000000        0.0000000000000000       0.12150178235853142        3.2829315099999999E-002  0.22598517102772356        8.1033419490000001E-003  0.15523313313450432        8.1709314159999994E-003  0.26184686193905476        5.5829622369999998E-003
   0.0000000000000000        0.0000000000000000        4.4530785917617069E-002   1.8246740260000000E-003  0.15091758866580096        2.0165198039999999E-002  0.15708723536168903        1.5145967950000000E-002  0.12035072713746828        3.5893745470000002E-003
   0.0000000000000000        0.0000000000000000       0.16495515483463133        3.4769916560000003E-002   5.8108147956432113E-002   1.2289822750000000E-002   6.6853003902271613E-002   2.3237681600000002E-003  0.19747116505961976        3.6342666580000001E-003
   0.0000000000000000        0.0000000000000000       0.12765008846425605        1.6565919620000001E-002  0.19701394998777899        1.6597899610000001E-002  0.14054604470891904        5.4488822409999998E-003   8.1897407719429743E-002   1.2768106039999999E-003
   0.0000000000000000        0.0000000000000000        5.8035174905784859E-002   1.5003463019999999E-003  0.25162584281649375        1.7728810530000000E-002  0.20297024438292607        1.0179697580000001E-002   6.4390748432077011E-002   3.2802871849999999E-003
   0.0000000000000000        0.0000000000000000        3.7483168332111058E-002   1.1827725750000000E-002  0.15386714224212272        1.9055287099999998E-002   2.6449705736758370E-002   3.4453659630000002E-003   8.3959891870525230E-002   3.1328157540000002E-003
   0.0000000000000000        0.0000000000000000       0.14304910636191018        2.7408174109999999E-002  0.15064927667772185        5.3222608079999999E-003   3.0237204676902874E-002   5.6987210069999999E-003  0.20172508409962328        5.9711550589999999E-003
   0.0000000000000000        0.0000000000000000        5.4764291926521535E-003   1.1589999140000000E-002  0.13198682766361194        6.6968890430000004E-003   9.0616792183298753E-002   6.6348568910000001E-003   9.6573911512414831E-002   5.2643907609999999E-003
   0.0000000000000000        0.0000000000000000       0.34718123305417670        5.2429444270000000E-002   4.1980675336816466E-002   9.0843835840000008E-003   4.1743435390820136E-002   5.2790209600000002E-003  0.17274424808418756        5.2383308869999997E-003
   0.0000000000000000        0.0000000000000000       0.16934759865259522        3.1582674940000000E-002  0.10344619150378939        1.0408755350000000E-002  0.10973110413615586        4.0530497000000002E-003  0.34718205835479254        5.2715160169999999E-003
   0.0000000000000000        0.0000000000000000        9.5281805385370358E-002   1.0295499640000001E-002  0.15629893940582937        1.0365924069999999E-002   9.5874200140303345E-002   5.3378239320000000E-003   8.3560523158071248E-002   2.0491262609999999E-003
   0.0000000000000000        0.0000000000000000       0.11160168026110841        1.9021199680000000E-002   2.3984798943083162E-002   7.6101817320000003E-003   9.4821756259657566E-002   7.6421107169999999E-003  0.16300422460585914        3.3015252549999999E-003
   0.0000000000000000        0.0000000000000000       0.15011124174050616        1.3557554490000000E-002   7.7743343883694721E-002   9.2970295799999995E-003  0.16405631104165097        7.2132615779999998E-003   8.3964245394350032E-002   6.2170339230000003E-004
   0.0000000000000000        0.0000000000000000       0.18495286911733921        3.0371178499999998E-002  0.14976824196391961        1.4987032320000000E-002   5.2612090850048608E-002   6.3932990370000001E-003  0.15832582984554511        1.8421221700000000E-003
   0.0000000000000000        0.0000000000000000       0.12839928620672819        6.9507478549999998E-003  0.13840563445361023        9.4867940740000004E-003  0.16485314183387448        1.3979634140000001E-002  0.13478168946858460        4.4637296159999998E-003
   0.0000000000000000        0.0000000000000000       0.25878611389086997        2.6063909060000001E-002   3.6590268577940545E-002   1.2689090570000000E-002   6.0664925190404118E-002   4.1697470219999996E-003  0.11262114601074914        4.6899216639999996E-003
   0.0000000000000000        0.0000000000000000        8.8710488890025516E-002   1.5837409850000001E-002  0.14737551152727651        1.0940867590000000E-002   4.0676634739611674E-002   7.4146083000000002E-003  0.20783976667119317        1.1955756460000000E-003
   0.0000000000000000        0.0000000000000000        6.9021625347854457E-002   1.2452772890000000E-002  0.17702020040261091        2.1989512600000000E-002   4.4658108059114569E-002   3.7214610200000000E-003  0.10671627229849315        1.5230154170000000E-003
   0.0000000000000000        0.0000000000000000        9.6997974588633004E-002   2.0019342530000001E-002  0.19906196909492482        1.8650487800000001E-002  0.10018223599332308        6.8052988550000000E-003  0.24608344994967998        3.5559904089999999E-003
   0.0000000000000000        0.0000000000000000       0.13092360594173319        1.3513754810000000E-002  0.13713578365816920        7.4610693089999999E-003  0.12232271378526730        1.0834320180000001E-002  0.13402457533869352        1.6216637779999999E-003
   0.0000000000000000        0.0000000000000000        4.6735697820605486E-002   1.0544998650000000E-002  0.17024594426183393        1.4959957640000000E-002  0.12191707570169903        2.1851621469999999E-003  0.15727881193025178        1.4135890150000000E-003
   0.0000000000000000        0.0000000000000000        8.7792491982646409E-002   6.1103232830000001E-003  0.13855570139818554        1.5960783570000001E-002  0.10200017611957038        7.4579812019999999E-003  0.27897455537944088        2.8794815039999999E-003
   0.0000000000000000        0.0000000000000000       0.11700895906913816        3.6175252860000000E-002  0.11427100135453729        4.9504379730000003E-003  0.12985500232778849        3.6288984440000002E-003   8.2018495149437848E-002   1.4890128580000001E-003
   0.0000000000000000        0.0000000000000000       0.16505779351328412        2.2488902870000001E-002   7.0841065076247919E-002   3.8942370880000001E-003  0.12301191075137173        7.5185296070000001E-003   5.9140271663425038E-002   4.0340932980000004E-003
   0.0000000000000000        0.0000000000000000       0.17841230999240751        3.6269987040000000E-002   7.3528226991033674E-002   2.7978771089999998E-003   4.0378907428834751E-002   5.9147244410000001E-003  0.11094705690074730        3.4712672559999999E-003
   0.0000000000000000        0.0000000000000000       0.16802780375147497        3.2191050960000002E-002  0.14303652628519578        1.5987797320000000E-002   7.4277568867044563E-002   5.0199157460000003E-003   3.6030272981442540E-002   3.4239830110000002E-003
   0.0000000000000000        0.0000000000000000       0.17054414926666578        3.0029701740000001E-002  0.10633857475537657        1.3016864210000000E-002  0.16302550069760285        3.6026429419999998E-003  0.10640807902119873        2.7988058960000000E-003
   0.0000000000000000        0.0000000000000000       0.14955099747109238        1.2100593090000000E-002  0.22105033711253935        1.0903195730000001E-002  0.13091346680384697        3.4035535919999999E-003  0.13100499421422404        3.7563320100000002E-003
   0.0000000000000000        0.0000000000000000       0.11750995261552427        1.5644423040000001E-002  0.18991615947759102        1.0246850080000000E-002  0.21809473181275854        1.5350728320000000E-002  0.17666842134637858        3.5892242350000002E-003
   0.0000000000000000        0.0000000000000000       0.15029303470554681        1.9194070600000002E-002  0.14537393295953926        1.5005335670000000E-002   4.5237696027898067E-002   2.8368776660000002E-003  0.18043169563412739        1.7957799740000000E-003
   0.0000000000000000        0.0000000000000000        3.5140421986568388E-002   1.4039114520000000E-002  0.10999717886002458        2.9203128620000001E-002  0.14118557052350839        6.3499008270000001E-003  0.15110459164344328        1.6231878830000001E-003
   0.0000000000000000        0.0000000000000000        5.6668485356916681E-002   1.5603856640000000E-002  0.11566877728678228        1.1852189730000001E-002  0.10841488491171251        8.5482396109999997E-003   4.4613156389414745E-002   6.7137334670000005E-004
   0.0000000000000000        0.0000000000000000        9.4373186304282042E-002   2.8543616099999999E-002  0.17307111570003636        7.2873241190000004E-003   9.5991474006956248E-002   3.9140992030000004E-003   6.2339784805605314E-002   1.5479109100000000E-003
   0.0000000000000000        0.0000000000000000        4.8625016702698712E-002   3.2279880899999999E-003   8.1917860389331049E-002   1.1831504910000000E-002   5.3612363651407029E-002   1.4642474849999999E-003   7.9213951796492599E-002   1.2277218239999999E-003
   0.0000000000000000        0.0000000000000000       0.12036309656294951        3.1363660270000003E-002   2.9540711910730079E-002   9.8349334259999997E-003   4.2053689452170119E-002   4.2038818579999996E-003  0.25874235373773652        2.3330402889999999E-003
   0.0000000000000000        0.0000000000000000       0.17790703888289439        3.2491214009999998E-002   8.5615933697613680E-002   9.5740056289999997E-003   8.6917445981469152E-002   6.1903698460000003E-003  0.21535905137571082        3.2407127149999999E-003
   0.0000000000000000        0.0000000000000000        5.0575918782646404E-002   1.3405433289999999E-002  0.10195040699598487        1.1511847380000001E-002  0.14193192566492938        2.4637572729999998E-003  0.13475934367911818        2.4894552280000002E-003
   0.0000000000000000        0.0000000000000000        8.9799200215573347E-002   3.0496426680000001E-002  0.17226267163162326        1.6331101960000000E-002   6.4545169642234904E-002   4.1145174250000003E-003  0.12733621933987646        4.1013265580000001E-003
   0.0000000000000000        0.0000000000000000        4.4852839734752216E-002   9.3875645089999994E-003   7.1798379144173585E-002   3.5894385240000000E-003  0.15554865182378647        1.0309152830000000E-002   9.0791844952911663E-002   3.3976668940000000E-003
   0.0000000000000000        0.0000000000000000       0.14814511682741269        3.4613150549999999E-002  0.14493618052636451        1.5880763150000001E-002  0.14416133572174955        5.6189641550000004E-003  0.20831470840510202        2.8047637049999998E-003
   0.0000000000000000        0.0000000000000000        7.5560337262191177E-002   5.5040220559999997E-003   7.4182169040963045E-002   6.8863698670000003E-003   3.5970911261117476E-002   9.7126666380000001E-003   9.0423548680177920E-002   8.9311782639999999E-004
   0.0000000000000000        0.0000000000000000        4.4339168044244308E-002   1.1254296810000000E-002   3.6679682194985339E-002   8.6503577610000000E-003   7.6617422945287172E-002   5.3894093390000003E-003  0.12418346006700957        2.5279749900000001E-003
   0.0000000000000000        0.0000000000000000       0.10989843970093667        1.1824554430000000E-002   7.8015035829242060E-002   5.7965161549999996E-003   8.5276692937559087E-002   1.0089537560000000E-002   2.7545771936416736E-002   1.4915478450000001E-003
   0.0000000000000000        0.0000000000000000        2.7797975585785523E-002   1.5015914310000000E-002   6.0597761194557731E-002   3.3561018920000001E-003  0.13723349302619986        5.1108778959999997E-003  0.15469734444689828        4.1193786970000002E-003
   0.0000000000000000        0.0000000000000000       0.24769836705669573        3.7701618120000002E-002  0.22375993637416369        2.1898697370000001E-002  0.17261650999683648        2.3407578930000001E-003  0.19213383415861179        4.2552394340000001E-003
   0.0000000000000000        0.0000000000000000       0.17197000624440459        9.1321461099999994E-003  0.15605116928264037        1.3455473700000000E-002  0.32575329094511202        1.0646928710000000E-002  0.11975207576026990        3.0527763330000001E-003
   0.0000000000000000        0.0000000000000000       0.10772668412705526        3.2874150470000002E-002  0.11578735555324791        1.2332517070000000E-002  0.31460018120940914        1.0021416000000000E-002  0.12749925325023945        2.0247962580000000E-003
   0.0000000000000000        0.0000000000000000       0.18214846765951107        4.0460434019999998E-002   8.4739022802435629E-002   4.7774651200000002E-003  0.28211624922506090        5.6662651370000001E-003  0.20725336018622256        3.0676362359999998E-003
   0.0000000000000000        0.0000000000000000        3.9667966952733703E-002   3.4119596709999999E-003  0.23526421626569097        1.9236455590000000E-002  0.15006922955946317        5.1411035710000001E-003  0.13425827970401127        1.7661778469999999E-003
   0.0000000000000000        0.0000000000000000        9.3497964227315086E-002   1.7915109270000000E-002  0.10530865917014556        1.0172468540000000E-002  0.10305733551707708        5.3928793020000003E-003  0.23743115189384084        3.9352556179999996E-003
   0.0000000000000000        0.0000000000000000       0.13969132454037980        1.3381646069999999E-002   1.3801664067814442E-002   7.2728027110000003E-003  0.10169994218594984        1.1590966100000001E-002   6.5464224829177534E-002   3.3256735970000001E-003
   0.0000000000000000        0.0000000000000000        5.2723621786917294E-002   1.8328522130000000E-002  0.19189505434888590        9.6041956850000006E-003   5.7861083491909757E-002   4.9411218670000001E-003   6.3403211958445685E-002   3.3187692519999999E-003
   0.0000000000000000        0.0000000000000000       0.10357284178878333        2.5285088240000000E-002   6.9924551550321498E-002   1.1072576240000000E-002  0.11765714787133282        7.4993808200000001E-003  0.19680750062937638        2.7881714499999998E-003
   0.0000000000000000        0.0000000000000000       0.24692750396803001        4.2556588790000002E-002  0.14616982140860077        1.7765554150000001E-002  0.19082913306485602        7.7098256550000004E-003  0.17686033050229963        1.3104554380000001E-003
   0.0000000000000000        0.0000000000000000       0.15669799736982487        3.2507284089999998E-002  0.22654539446091260        3.9585837700000001E-002   8.4056436605898566E-002   4.4374467009999996E-003  0.22787340443287804        5.1013612549999999E-003
   0.0000000000000000        0.0000000000000000       0.24970349320050933        5.1127220459999997E-002  0.19615669380213829        2.1910574900000000E-002   5.8203889217815566E-002   5.4931764550000001E-003   6.7467661235869114E-002   4.6707060650000003E-003
   0.0000000000000000        0.0000000000000000       0.16550876278855625        3.0819993430000001E-002  0.11330444372778804        1.5645577979999999E-002  0.14642774279317075        4.8241366710000001E-003  0.18232512161452008        2.8410191779999999E-003
   0.0000000000000000        0.0000000000000000       0.15565232163019818        7.8316876180000005E-003  0.16300973059286517        4.8739135700000000E-003  0.14777455153009350        7.9165760599999996E-003  0.12598741530568369        3.0414735389999998E-003
   0.0000000000000000        0.0000000000000000        7.8684054095820688E-002   2.4281141140000000E-002   5.2219480662996663E-002   1.3481438730000000E-002  0.12466002829321092        4.5424089609999996E-003   7.9079369537615810E-002   1.6774510260000001E-003
   0.0000000000000000        0.0000000000000000       0.10508813765812483        3.4748587230000001E-003   6.0421753400847565E-002   4.3776263329999999E-003   6.1923000924248094E-002   1.4977142780000000E-003  0.29485496549709489        3.3882964269999999E-003
   0.0000000000000000        0.0000000000000000       0.13734146765148744        2.2816318560000000E-002  0.14447755145664298        3.2351958829999999E-002  0.22439565191406116        7.7610004330000001E-003  0.11098268967697295        1.3464103060000000E-003
   0.0000000000000000        0.0000000000000000       0.15665441108794470        1.4784951879999999E-002  0.18845856561029936        8.1161978770000007E-003   6.4951883703579905E-002   4.3366112390000001E-003  0.16261057695615208        4.2939892410000001E-003
   0.0000000000000000        0.0000000000000000       0.17528758824905802        1.3239612860000000E-002  0.13503263024035467        1.4175883259999999E-002   8.2742672117331828E-002   1.7361337230000001E-003  0.14889166738113679        6.7784842929999995E-004
   0.0000000000000000        0.0000000000000000       0.23999411955909747        2.4651842140000001E-002  0.16703439873913933        1.2699177220000000E-002  0.16002457494347028        6.9417347980000000E-003  0.21822012953732789        2.7523561860000002E-003
   0.0000000000000000        0.0000000000000000       0.12485550562644934        5.0200962250000003E-003  0.11977270955109544        1.2968909120000000E-002  0.12543524635519179        4.0350832430000004E-003  0.12847892094768634        8.9473629249999995E-004
   0.0000000000000000        0.0000000000000000       0.21357604957803200        3.4637154840000003E-002  0.17729790226685357        1.3486635090000001E-002   3.5956796490632881E-002   1.3353818370000000E-004  0.23889285156833370        3.5558117920000000E-004
   0.0000000000000000        0.0000000000000000       0.15067834585129936        3.3730635770000003E-002  0.23997933563822937        1.6990108220000001E-002  0.20856863543921539        8.0688462860000008E-003   6.6738499266940032E-002   3.0220539729999998E-003
   0.0000000000000000        0.0000000000000000        4.0168071253140626E-002   1.0012508180000001E-002  0.10121596033507692        8.0719835569999995E-003  0.11504196590205944        2.7140080000000000E-003   2.5082292841116734E-002   2.3996081960000002E-003
   0.0000000000000000        0.0000000000000000       0.14175576632289502        1.3809384290000001E-002   9.6340269476240400E-002   1.7889888539999999E-002   9.9777887583741245E-002   2.5636067540000000E-003   8.0091849430836762E-002   1.5835373820000001E-003
   0.0000000000000000        0.0000000000000000       0.19971916822290253        1.1902495700000000E-002   9.1776247357061080E-002   6.8833915090000001E-003  0.10476967972819966        5.3039474799999996E-003   7.9548322862372831E-002   5.7949744450000000E-003
   0.0000000000000000        0.0000000000000000       0.13615810024970001        2.4568441170000000E-002   9.4943160652930653E-002   9.8326446969999991E-003  0.10469783009121199        1.8720907439999999E-003   8.0028406789556181E-002   4.1020907599999996E-003
   0.0000000000000000        0.0000000000000000       0.14627996288532649        1.1526024910000000E-002   2.8876248591207628E-002   1.2844470000000000E-002  0.12054924298425737        1.2900231800000000E-002   3.6611289289376112E-002   4.0562903640000000E-003
   0.0000000000000000        0.0000000000000000        4.4271132118622589E-002   2.3870264400000001E-002   6.7814564500767338E-002   1.2035454800000000E-002  0.10458252223582970        3.3609261819999999E-003   8.9935558258886161E-002   3.9314793160000003E-003
   0.0000000000000000        0.0000000000000000       0.17049387669523017        3.0254763750000000E-002   2.2466539263077828E-002   1.7177669280000001E-003   5.0147397091265068E-002   7.2923440519999999E-003  0.28633498196555535        2.4500724330000002E-003
   0.0000000000000000        0.0000000000000000        7.1170361544432070E-002   7.2857381380000003E-003   5.2095686560438392E-002   5.5413308299999998E-003   1.5965276145199957E-002   5.4681459469999999E-003  0.12193437608546735        5.2393960129999998E-004
   0.0000000000000000        0.0000000000000000       0.17429785213675617        2.5771450960000001E-002   7.6402070170814976E-002   1.3088127590000000E-002   9.9471256281422976E-002   4.9348006960000003E-003   5.5197613105611117E-002   1.8868595000000000E-003
   0.0000000000000000        0.0000000000000000       0.14427570796593292        2.7252156170000000E-002   9.4593544763097781E-002   1.3761046680000000E-002   9.8280289224230724E-002   6.7234015049999997E-003   1.3167727914217177E-002   1.6487500030000000E-003
   0.0000000000000000        0.0000000000000000       0.17718276236737646        3.2999743550000002E-002   8.8594629559245630E-002   4.7651406189999999E-003  0.21115394599591866        5.3937072460000001E-003   6.0910919502301708E-002   6.0047367790000000E-003
   0.0000000000000000        0.0000000000000000       0.22650636143784553        4.0418065240000002E-002  0.19707292980554358        1.1226730149999999E-002  0.15198126640692966        1.3553020870000000E-002  0.15563450756123362        1.8099367830000000E-003
   0.0000000000000000        0.0000000000000000       0.11869058931712165        2.8426249109999999E-002  0.12469915752011829        1.0770423220000000E-002  0.29892551702480796        1.5575501510000001E-002  0.13557345655481307        2.4233337359999998E-003
   0.0000000000000000        0.0000000000000000        7.3306349133634166E-002   8.1420619670000000E-003  0.15919311484299356        1.3670731420000000E-002  0.15100987763934551        9.7063752049999993E-003   2.4088244779373755E-002   3.2747180740000000E-003
   0.0000000000000000        0.0000000000000000       0.13721757535368256        3.1425045390000003E-002   9.2624056766478294E-002   9.9902933180000004E-003  0.12357266221274295        6.5680277960000000E-003  0.10812786990057292        1.0005142850000000E-003
   0.0000000000000000        0.0000000000000000        9.7001128820332821E-002   2.0229540720000001E-002  0.15973295654192143        1.2279879140000000E-002  0.17149038790690382        6.2707492399999998E-003  0.11214197326924287        3.2788407190000000E-003
   0.0000000000000000        0.0000000000000000       0.25168321026047730        3.4701666319999998E-002  0.15909669043597427        2.0972919340000000E-002   6.9809827205822919E-002   1.4533677569999999E-003  0.26646728568203737        4.1554574660000003E-003
