C_n;Fai_n;e2(input);v2(output);e3;v3;e4;v4;e5;v5
0.0000000000000000;0.0000000000000000;5,27E+14;1,83E+14;0.19189505434888590;9,60E+13;5,79E+14;4,94E+13;6,34E+14;3,32E+13
0.0000000000000000;0.0000000000000000;0.10357284178878333;2,53E+14;6,99E+14;1,11E+14;0.11765714787133282;7,50E+13;0.19680750062937638;2,79E+13
0.0000000000000000;0.0000000000000000;0.24692750396803001;4,26E+14;0.14616982140860077;1,78E+14;0.19082913306485602;7,71E+13;0.17686033050229963;1,31E+13
0.0000000000000000;0.0000000000000000;0.15669799736982487;3,25E+14;0.22654539446091260;3,96E+14;8,41E+14;4,44E+13;0.22787340443287804;5,10E+13
0.0000000000000000;0.0000000000000000;0.24970349320050933;5,11E+14;0.19615669380213829;2,19E+14;5,82E+14;5,49E+13;6,75E+14;4,67E+13
0.0000000000000000;0.0000000000000000;0.16550876278855625;3,08E+14;0.11330444372778804;1,56E+14;0.14642774279317075;4,82E+13;0.18232512161452008;2,84E+13
0.0000000000000000;0.0000000000000000;0.15565232163019818;7,83E+13;0.16300973059286517;4,87E+13;0.14777455153009350;7,92E+13;0.12598741530568369;3,04E+13
0.0000000000000000;0.0000000000000000;7,87E+14;2,43E+14;5,22E+14;1,35E+14;0.12466002829321092;4,54E+13;7,91E+14;1,68E+13
0.0000000000000000;0.0000000000000000;0.10508813765812483;3,47E+13;6,04E+14;4,38E+13;6,19E+14;1,50E+13;0.29485496549709489;3,39E+13
0.0000000000000000;0.0000000000000000;0.13734146765148744;2,28E+14;0.14447755145664298;3,24E+14;0.22439565191406116;7,76E+13;0.11098268967697295;1,35E+13
0.0000000000000000;0.0000000000000000;0.15665441108794470;1,48E+14;0.18845856561029936;8,12E+13;6,50E+14;4,34E+13;0.16261057695615208;4,29E+13
0.0000000000000000;0.0000000000000000;0.17528758824905802;1,32E+14;0.13503263024035467;1,42E+14;8,27E+14;1,74E+13;0.14889166738113679;6,78E+12
0.0000000000000000;0.0000000000000000;0.23999411955909747;2,47E+14;0.16703439873913933;1,27E+14;0.16002457494347028;6,94E+13;0.21822012953732789;2,75E+13
0.0000000000000000;0.0000000000000000;0.12485550562644934;5,02E+13;0.11977270955109544;1,30E+14;0.12543524635519179;4,04E+13;0.12847892094768634;8,95E+12
0.0000000000000000;0.0000000000000000;0.21357604957803200;3,46E+14;0.17729790226685357;1,35E+14;3,60E+14;1,34E+12;0.23889285156833370;3,56E+12
0.0000000000000000;0.0000000000000000;0.15067834585129936;3,37E+14;0.23997933563822937;1,70E+14;0.20856863543921539;8,07E+13;6,67E+14;3,02E+13
0.0000000000000000;0.0000000000000000;4,02E+14;1,00E+14;0.10121596033507692;8,07E+13;0.11504196590205944;2,71E+13;2,51E+14;2,40E+13
0.0000000000000000;0.0000000000000000;0.14175576632289502;1,38E+14;9,63E+14;1,79E+14;9,98E+14;2,56E+13;8,01E+14;1,58E+13
0.0000000000000000;0.0000000000000000;0.19971916822290253;1,19E+14;9,18E+14;6,88E+13;0.10476967972819966;5,30E+13;7,95E+14;5,79E+13
0.0000000000000000;0.0000000000000000;0.13615810024970001;2,46E+14;9,49E+14;9,83E+13;0.10469783009121199;1,87E+13;8,00E+14;4,10E+13
0.0000000000000000;0.0000000000000000;0.14627996288532649;1,15E+14;2,89E+14;1,28E+14;0.12054924298425737;1,29E+14;3,66E+14;4,06E+13
0.0000000000000000;0.0000000000000000;4,43E+14;2,39E+14;6,78E+14;1,20E+14;0.10458252223582970;3,36E+13;8,99E+14;3,93E+13
0.0000000000000000;0.0000000000000000;0.17049387669523017;3,03E+14;2,25E+14;1,72E+13;5,01E+14;7,29E+13;0.28633498196555535;2,45E+13
0.0000000000000000;0.0000000000000000;7,12E+14;7,29E+13;5,21E+14;5,54E+13;1,60E+14;5,47E+13;0.12193437608546735;5,24E+12
0.0000000000000000;0.0000000000000000;0.17429785213675617;2,58E+14;7,64E+14;1,31E+14;9,95E+14;4,93E+13;5,52E+14;1,89E+13
0.0000000000000000;0.0000000000000000;0.14427570796593292;2,73E+14;9,46E+14;1,38E+14;9,83E+14;6,72E+13;1,32E+14;1,65E+13
0.0000000000000000;0.0000000000000000;0.17718276236737646;3,30E+14;8,86E+14;4,77E+13;0.21115394599591866;5,39E+13;6,09E+14;6,00E+13
0.0000000000000000;0.0000000000000000;0.22650636143784553;4,04E+14;0.19707292980554358;1,12E+14;0.15198126640692966;1,36E+14;0.15563450756123362;1,81E+13
0.0000000000000000;0.0000000000000000;0.11869058931712165;2,84E+14;0.12469915752011829;1,08E+14;0.29892551702480796;1,56E+14;0.13557345655481307;2,42E+13
0.0000000000000000;0.0000000000000000;7,33E+14;8,14E+13;0.15919311484299356;1,37E+14;0.15100987763934551;9,71E+13;2,41E+14;3,27E+13
0.0000000000000000;0.0000000000000000;0.13721757535368256;3,14E+14;9,26E+14;9,99E+13;0.12357266221274295;6,57E+13;0.10812786990057292;1,00E+13
0.0000000000000000;0.0000000000000000;9,70E+14;2,02E+14;0.15973295654192143;1,23E+14;0.17149038790690382;6,27E+13;0.11214197326924287;3,28E+13
0.0000000000000000;0.0000000000000000;0.25168321026047730;3,47E+14;0.15909669043597427;2,10E+14;6,98E+14;1,45E+13;0.26646728568203737;4,16E+13
0.0000000000000000;0.0000000000000000;0.12027986048756990;2,72E+14;2,23E+14;1,36E+14;0.17786249127772469;2,43E+13;0.18429915927917073;4,29E+13
0.0000000000000000;0.0000000000000000;0.13627961977144945;2,09E+14;0.16000747391074777;1,49E+14;0.19421063281897866;5,67E+13;0.14152645787321660;4,22E+13
0.0000000000000000;0.0000000000000000;0.13418315642867748;2,91E+14;0.14385097467694649;1,16E+14;0.15319445984014970;7,31E+13;7,85E+14;2,99E+13
0.0000000000000000;0.0000000000000000;0.16414883883016648;2,47E+14;8,70E+14;1,38E+14;8,96E+14;7,36E+13;0.15471835768579492;2,08E+13
0.0000000000000000;0.0000000000000000;2,83E+14;1,36E+14;8,57E+14;2,61E+13;0.11172735800926294;5,35E+13;1,90E+14;2,90E+13
0.0000000000000000;0.0000000000000000;0.15536246371097329;8,50E+13;0.10298078796683946;7,98E+13;0.13113439363186957;2,98E+13;5,47E+14;3,63E+13
0.0000000000000000;0.0000000000000000;1,89E+14;2,10E+14;0.15754279908508312;2,18E+14;0.24956445096566454;3,03E+13;8,41E+14;3,33E+13
0.0000000000000000;0.0000000000000000;0.16428116991994343;1,09E+14;0.12046024084205884;1,33E+14;0.10919267877514141;4,17E+13;6,61E+14;3,86E+13
0.0000000000000000;0.0000000000000000;0.30556402857789516;4,04E+14;9,13E+14;1,27E+14;0.14383473871421459;7,82E+13;0.16003504737733334;1,14E+13
0.0000000000000000;0.0000000000000000;0.18683835861913314;3,79E+14;0.11455446852470007;1,15E+14;0.10510955591973196;5,89E+13;5,48E+14;5,44E+13
0.0000000000000000;0.0000000000000000;8,89E+14;1,12E+14;0.16213337527595922;3,47E+13;7,48E+14;2,51E+13;7,74E+14;3,07E+13
0.0000000000000000;0.0000000000000000;3,90E+14;1,24E+14;0.25527096689323636;1,85E+14;0.11593164636060878;5,74E+13;0.23546378463879000;1,06E+13
0.0000000000000000;0.0000000000000000;0.17329674259598846;1,07E+14;5,53E+14;1,09E+14;4,52E+14;8,55E+13;0.20639339368390386;2,49E+13
0.0000000000000000;0.0000000000000000;0.18502593494905012;2,95E+14;5,34E+14;7,27E+13;0.19887939835293758;7,03E+13;4,49E+14;1,55E+13
0.0000000000000000;0.0000000000000000;7,52E+14;2,27E+14;4,97E+14;7,97E+13;6,05E+14;5,11E+13;0.21838168403270700;6,53E+13
0.0000000000000000;0.0000000000000000;5,68E+14;2,17E+13;0.23398545021931910;1,87E+14;0.21254676632236952;1,02E+14;0.17343653835985234;1,55E+13
0.0000000000000000;0.0000000000000000;0.17157912998241734;4,40E+14;0.14051662796377423;2,23E+14;0.12357683675026544;6,58E+13;0.10256935445090622;2,57E+13
0.0000000000000000;0.0000000000000000;0.17805114693393978;4,24E+14;0.10195112888940797;1,59E+14;0.10341196416197959;1,06E+14;0.11245975720254645;5,26E+12
0.0000000000000000;0.0000000000000000;0.11679062623315890;9,23E+13;0.13285723561893339;1,14E+14;0.23387886856817691;8,31E+13;0.11430078231452635;3,63E+13
0.0000000000000000;0.0000000000000000;0.13939644898655557;3,18E+14;6,67E+14;1,02E+14;0.12191224691792396;9,67E+13;6,00E+14;8,95E+12
0.0000000000000000;0.0000000000000000;0.13786246734688243;2,18E+14;4,38E+14;8,64E+13;0.10567883863546634;4,47E+13;0.12732457016976798;3,37E+13
0.0000000000000000;0.0000000000000000;7,12E+14;1,66E+14;5,49E+14;1,30E+14;0.12671432019020698;1,48E+13;0.16702165907724570;3,58E+13
0.0000000000000000;0.0000000000000000;5,16E+14;4,10E+13;0.21700232696839836;1,49E+14;7,83E+14;5,14E+13;5,45E+14;2,22E+13
0.0000000000000000;0.0000000000000000;7,13E+14;3,72E+14;8,53E+14;1,01E+14;0.16902876636893549;7,26E+13;0.11472384467338372;9,79E+12
0.0000000000000000;0.0000000000000000;8,48E+14;2,67E+14;0.18326233720890039;1,41E+14;0.11372902329772562;7,05E+13;9,05E+14;3,57E+13
0.0000000000000000;0.0000000000000000;5,66E+14;1,95E+14;0.14836128812475610;2,18E+14;0.10860713456488900;9,04E+13;0.29492335515769980;3,02E+13
0.0000000000000000;0.0000000000000000;0.20130055654492018;1,80E+14;0.20217322828488574;1,90E+14;8,43E+14;2,99E+13;0.10017645951546102;3,85E+13
0.0000000000000000;0.0000000000000000;7,87E+14;1,67E+14;0.13777925111554495;2,26E+14;0.16086870238190840;1,17E+14;0.23860256979076674;3,63E+13
0.0000000000000000;0.0000000000000000;0.18985625293595967;1,70E+14;0.14560966440037329;8,38E+13;4,40E+14;7,97E+13;7,84E+14;4,31E+13
0.0000000000000000;0.0000000000000000;7,66E+14;7,85E+13;0.18232487021325083;1,11E+14;0.11919776772440599;3,06E+13;0.10073055595343730;5,01E+13
0.0000000000000000;0.0000000000000000;0.27580516272546768;3,71E+14;7,40E+14;2,08E+13;0.30702135096884020;1,06E+14;0.13800979758974288;1,22E+13
0.0000000000000000;0.0000000000000000;0.13908256673004857;1,94E+14;8,62E+14;3,84E+13;0.11660033065136610;7,68E+13;7,71E+14;2,58E+13
0.0000000000000000;0.0000000000000000;8,44E+14;1,14E+14;2,65E+14;1,05E+14;8,49E+14;3,32E+13;0.14911610655410085;3,43E+13
0.0000000000000000;0.0000000000000000;0.12833876785525727;9,32E+13;0.11968279311215281;1,38E+14;0.15779053398375312;1,67E+13;0.21118038778184225;1,74E+13
0.0000000000000000;0.0000000000000000;0.10122662643464764;1,96E+14;0.12923853011028258;1,37E+14;2,78E+14;3,55E+13;0.11872336061359261;4,60E+13
0.0000000000000000;0.0000000000000000;7,69E+14;2,02E+14;3,51E+14;1,12E+14;0.17621196428511315;4,39E+13;1,51E+14;1,73E+13
0.0000000000000000;0.0000000000000000;0.18337144807863195;2,70E+14;0.12111896648707780;1,57E+14;0.24385906220751472;1,02E+14;0.12935880549119591;5,49E+13
0.0000000000000000;0.0000000000000000;2,04E+14;8,97E+13;0.18041065290888969;1,04E+14;2,32E+14;9,15E+13;9,23E+14;2,41E+13
0.0000000000000000;0.0000000000000000;8,58E+14;7,75E+13;5,93E+14;6,23E+13;7,66E+14;4,49E+13;0.18451024782086872;2,75E+13
0.0000000000000000;0.0000000000000000;3,58E+14;1,33E+14;5,38E+14;7,11E+13;6,15E+14;7,93E+13;0.15909618028328840;1,90E+13
0.0000000000000000;0.0000000000000000;0.14724250467065478;9,21E+13;0.21705000222707244;2,65E+14;6,08E+14;8,14E+13;6,25E+14;6,04E+13
0.0000000000000000;0.0000000000000000;7,26E+14;1,69E+14;0.12398280344029329;6,23E+13;9,39E+14;2,38E+13;0.15766475593308280;6,10E+12
0.0000000000000000;0.0000000000000000;0.14644902578879263;2,98E+14;8,66E+14;1,74E+13;0.22046402035243412;5,29E+13;0.25311260839431904;5,10E+13
0.0000000000000000;0.0000000000000000;0.10163933654035480;2,98E+14;6,33E+14;6,17E+13;0.16748015026919316;5,24E+13;4,80E+14;3,42E+13
0.0000000000000000;0.0000000000000000;9,20E+14;1,94E+14;0.10750517612228533;4,46E+13;0.16075822017291500;2,86E+13;9,75E+14;3,48E+13
0.0000000000000000;0.0000000000000000;5,08E+14;1,15E+14;0.20038890891134462;2,43E+14;0.11978561253391617;1,26E+13;6,79E+14;4,59E+13
0.0000000000000000;0.0000000000000000;9,05E+14;9,06E+13;6,26E+14;3,09E+13;0.24432683133633426;1,45E+14;6,47E+14;5,12E+13
