Coluna1;Coluna2;Coluna3;Coluna4;Coluna5;Coluna6;Coluna7;Coluna8;Coluna9;Coluna10;Coluna11
;0.0000000000000000;0.0000000000000000;0.16702710984012217;6,67838E+13;0.18935329267099590;2,13232E+14;0.12443832887601528;1,25762E+14;0.25491643768945182;3,05708E+13
;0.0000000000000000;0.0000000000000000;0.23329388098214682;3,92813E+14;8,64268E+14;1,32031E+14;8,89322E+14;2,77484E+13;0.19560216738154010;3,80224E+13
;0.0000000000000000;0.0000000000000000;0.13922978055379204;2,56456E+14;3,82032E+14;2,92328E+13;3,41136E+14;4,89447E+13;0.19546269496783231;4,16102E+13
;0.0000000000000000;0.0000000000000000;0.16482849402197677;2,00537E+14;0.11936086380593751;9,66669E+13;8,12086E+14;6,95099E+13;0.18192974697076639;9,81624E+12
;0.0000000000000000;0.0000000000000000;9,27172E+14;2,4023E+14;0.13411669599231058;2,01722E+14;8,4933E+14;4,75459E+13;6,51212E+14;1,99779E+13
;0.0000000000000000;0.0000000000000000;0.23989343094622861;1,6886E+14;4,27634E+14;1,42565E+14;6,06597E+14;1,13366E+14;5,99579E+14;4,72088E+13
;0.0000000000000000;0.0000000000000000;0.12628859702823444;1,76671E+14;0.18647787894495707;1,52045E+14;9,88093E+14;6,72062E+13;0.13302146829786488;3,28745E+13
;0.0000000000000000;0.0000000000000000;0.21774170130433410;2,70742E+14;0.10148103868904138;7,9159E+13;0.10530061883823551;1,08564E+14;0.12329415979384722;5,34417E+13
;0.0000000000000000;0.0000000000000000;0.12150178235853142;3,28293E+14;0.22598517102772356;8,10334E+13;0.15523313313450432;8,17093E+13;0.26184686193905476;5,58296E+13
;0.0000000000000000;0.0000000000000000;4,45308E+14;1,82467E+13;0.15091758866580096;2,01652E+14;0.15708723536168903;1,5146E+14;0.12035072713746828;3,58937E+13
;0.0000000000000000;0.0000000000000000;0.16495515483463133;3,47699E+14;5,81081E+14;1,22898E+14;6,6853E+14;2,32377E+13;0.19747116505961976;3,63427E+13
;0.0000000000000000;0.0000000000000000;0.12765008846425605;1,65659E+14;0.19701394998777899;1,65979E+14;0.14054604470891904;5,44888E+13;8,18974E+14;1,27681E+13
;0.0000000000000000;0.0000000000000000;5,80352E+14;1,50035E+13;0.25162584281649375;1,77288E+14;0.20297024438292607;1,01797E+14;6,43907E+14;3,28029E+13
;0.0000000000000000;0.0000000000000000;3,74832E+14;1,18277E+14;0.15386714224212272;1,90553E+14;2,64497E+14;3,44537E+13;8,39599E+14;3,13282E+13
;0.0000000000000000;0.0000000000000000;0.14304910636191018;2,74082E+14;0.15064927667772185;5,32226E+13;3,02372E+14;5,69872E+13;0.20172508409962328;5,97116E+13
;0.0000000000000000;0.0000000000000000;5,47643E+13;1,159E+14;0.13198682766361194;6,69689E+13;9,06168E+14;6,63486E+13;9,65739E+14;5,26439E+13
;0.0000000000000000;0.0000000000000000;0.34718123305417670;5,24294E+14;4,19807E+14;9,08438E+13;4,17434E+14;5,27902E+13;0.17274424808418756;5,23833E+13
;0.0000000000000000;0.0000000000000000;0.16934759865259522;3,15827E+14;0.10344619150378939;1,04088E+14;0.10973110413615586;4,05305E+13;0.34718205835479254;5,27152E+13
;0.0000000000000000;0.0000000000000000;9,52818E+14;1,02955E+14;0.15629893940582937;1,03659E+14;9,58742E+14;5,33782E+13;8,35605E+14;2,04913E+13
;0.0000000000000000;0.0000000000000000;0.11160168026110841;1,90212E+14;2,39848E+14;7,61018E+13;9,48218E+14;7,64211E+13;0.16300422460585914;3,30153E+13
;0.0000000000000000;0.0000000000000000;0.15011124174050616;1,35576E+14;7,77433E+14;9,29703E+13;0.16405631104165097;7,21326E+13;8,39642E+14;6,21703E+12
;0.0000000000000000;0.0000000000000000;0.18495286911733921;3,03712E+14;0.14976824196391961;1,4987E+14;5,26121E+14;6,3933E+13;0.15832582984554511;1,84212E+13
;0.0000000000000000;0.0000000000000000;0.12839928620672819;6,95075E+13;0.13840563445361023;9,48679E+13;0.16485314183387448;1,39796E+14;0.13478168946858460;4,46373E+13
;0.0000000000000000;0.0000000000000000;0.25878611389086997;2,60639E+14;3,65903E+14;1,26891E+14;6,06649E+14;4,16975E+13;0.11262114601074914;4,68992E+13
;0.0000000000000000;0.0000000000000000;8,87105E+14;1,58374E+14;0.14737551152727651;1,09409E+14;4,06766E+14;7,41461E+13;0.20783976667119317;1,19558E+13
;0.0000000000000000;0.0000000000000000;6,90216E+14;1,24528E+14;0.17702020040261091;2,19895E+14;4,46581E+14;3,72146E+13;0.10671627229849315;1,52302E+13
;0.0000000000000000;0.0000000000000000;9,6998E+14;2,00193E+14;0.19906196909492482;1,86505E+14;0.10018223599332308;6,8053E+13;0.24608344994967998;3,55599E+13
;0.0000000000000000;0.0000000000000000;0.13092360594173319;1,35138E+14;0.13713578365816920;7,46107E+13;0.12232271378526730;1,08343E+14;0.13402457533869352;1,62166E+13
;0.0000000000000000;0.0000000000000000;4,67357E+14;1,0545E+14;0.17024594426183393;1,496E+14;0.12191707570169903;2,18516E+13;0.15727881193025178;1,41359E+13
;0.0000000000000000;0.0000000000000000;8,77925E+14;6,11032E+13;0.13855570139818554;1,59608E+14;0.10200017611957038;7,45798E+13;0.27897455537944088;2,87948E+13
;0.0000000000000000;0.0000000000000000;0.11700895906913816;3,61753E+14;0.11427100135453729;4,95044E+13;0.12985500232778849;3,6289E+13;8,20185E+14;1,48901E+13
;0.0000000000000000;0.0000000000000000;0.16505779351328412;2,24889E+14;7,08411E+14;3,89424E+13;0.12301191075137173;7,51853E+13;5,91403E+14;4,03409E+13
;0.0000000000000000;0.0000000000000000;0.17841230999240751;3,627E+14;7,35282E+14;2,79788E+13;4,03789E+14;5,91472E+13;0.11094705690074730;3,47127E+13
;0.0000000000000000;0.0000000000000000;0.16802780375147497;3,21911E+14;0.14303652628519578;1,59878E+14;7,42776E+14;5,01992E+13;3,60303E+14;3,42398E+13
;0.0000000000000000;0.0000000000000000;0.17054414926666578;3,00297E+14;0.10633857475537657;1,30169E+14;0.16302550069760285;3,60264E+13;0.10640807902119873;2,79881E+13
;0.0000000000000000;0.0000000000000000;0.14955099747109238;1,21006E+14;0.22105033711253935;1,09032E+14;0.13091346680384697;3,40355E+13;0.13100499421422404;3,75633E+13
;0.0000000000000000;0.0000000000000000;0.11750995261552427;1,56444E+14;0.18991615947759102;1,02469E+14;0.21809473181275854;1,53507E+14;0.17666842134637858;3,58922E+13
;0.0000000000000000;0.0000000000000000;0.15029303470554681;1,91941E+14;0.14537393295953926;1,50053E+14;4,52377E+14;2,83688E+13;0.18043169563412739;1,79578E+13
;0.0000000000000000;0.0000000000000000;3,51404E+14;1,40391E+14;0.10999717886002458;2,92031E+14;0.14118557052350839;6,3499E+13;0.15110459164344328;1,62319E+13
;0.0000000000000000;0.0000000000000000;5,66685E+14;1,56039E+14;0.11566877728678228;1,18522E+14;0.10841488491171251;8,54824E+13;4,46132E+14;6,71373E+12
;0.0000000000000000;0.0000000000000000;9,43732E+14;2,85436E+14;0.17307111570003636;7,28732E+13;9,59915E+14;3,9141E+13;6,23398E+14;1,54791E+13
;0.0000000000000000;0.0000000000000000;4,8625E+14;3,22799E+13;8,19179E+14;1,18315E+14;5,36124E+14;1,46425E+13;7,9214E+14;1,22772E+13
;0.0000000000000000;0.0000000000000000;0.12036309656294951;3,13637E+14;2,95407E+14;9,83493E+13;4,20537E+14;4,20388E+13;0.25874235373773652;2,33304E+13
;0.0000000000000000;0.0000000000000000;0.17790703888289439;3,24912E+14;8,56159E+14;9,57401E+13;8,69174E+14;6,19037E+13;0.21535905137571082;3,24071E+13
;0.0000000000000000;0.0000000000000000;5,05759E+14;1,34054E+14;0.10195040699598487;1,15118E+14;0.14193192566492938;2,46376E+13;0.13475934367911818;2,48946E+13
;0.0000000000000000;0.0000000000000000;8,97992E+14;3,04964E+14;0.17226267163162326;1,63311E+14;6,45452E+14;4,11452E+13;0.12733621933987646;4,10133E+13
;0.0000000000000000;0.0000000000000000;4,48528E+14;9,38756E+13;7,17984E+14;3,58944E+13;0.15554865182378647;1,03092E+14;9,07918E+14;3,39767E+13
;0.0000000000000000;0.0000000000000000;0.14814511682741269;3,46132E+14;0.14493618052636451;1,58808E+14;0.14416133572174955;5,61896E+13;0.20831470840510202;2,80476E+13
;0.0000000000000000;0.0000000000000000;7,55603E+14;5,50402E+13;7,41822E+14;6,88637E+13;3,59709E+14;9,71267E+13;9,04235E+14;8,93118E+12
;0.0000000000000000;0.0000000000000000;4,43392E+14;1,12543E+14;3,66797E+14;8,65036E+13;7,66174E+14;5,38941E+13;0.12418346006700957;2,52797E+13
;0.0000000000000000;0.0000000000000000;0.10989843970093667;1,18246E+14;7,8015E+14;5,79652E+13;8,52767E+14;1,00895E+14;2,75458E+14;1,49155E+13
;0.0000000000000000;0.0000000000000000;2,7798E+14;1,50159E+14;6,05978E+14;3,3561E+13;0.13723349302619986;5,11088E+13;0.15469734444689828;4,11938E+13
;0.0000000000000000;0.0000000000000000;0.24769836705669573;3,77016E+14;0.22375993637416369;2,18987E+14;0.17261650999683648;2,34076E+13;0.19213383415861179;4,25524E+13
;0.0000000000000000;0.0000000000000000;0.17197000624440459;9,13215E+13;0.15605116928264037;1,34555E+14;0.32575329094511202;1,06469E+14;0.11975207576026990;3,05278E+13
;0.0000000000000000;0.0000000000000000;0.10772668412705526;3,28742E+14;0.11578735555324791;1,23325E+14;0.31460018120940914;1,00214E+14;0.12749925325023945;2,0248E+13
;0.0000000000000000;0.0000000000000000;0.18214846765951107;4,04604E+14;8,4739E+14;4,77747E+13;0.28211624922506090;5,66627E+13;0.20725336018622256;3,06764E+13
;0.0000000000000000;0.0000000000000000;3,9668E+14;3,41196E+13;0.23526421626569097;1,92365E+14;0.15006922955946317;5,1411E+13;0.13425827970401127;1,76618E+13
;0.0000000000000000;0.0000000000000000;9,3498E+14;1,79151E+14;0.10530865917014556;1,01725E+14;0.10305733551707708;5,39288E+13;0.23743115189384084;3,93526E+13
;0.0000000000000000;0.0000000000000000;0.13969132454037980;1,33816E+14;1,38017E+14;7,2728E+13;0.10169994218594984;1,1591E+14;6,54642E+14;3,32567E+13
;0.0000000000000000;0.0000000000000000;5,27236E+14;1,83285E+14;0.19189505434888590;9,6042E+13;5,78611E+14;4,94112E+13;6,34032E+14;3,31877E+13
;0.0000000000000000;0.0000000000000000;0.10357284178878333;2,52851E+14;6,99246E+14;1,10726E+14;0.11765714787133282;7,49938E+13;0.19680750062937638;2,78817E+13
;0.0000000000000000;0.0000000000000000;0.24692750396803001;4,25566E+14;0.14616982140860077;1,77656E+14;0.19082913306485602;7,70983E+13;0.17686033050229963;1,31046E+13
;0.0000000000000000;0.0000000000000000;0.15669799736982487;3,25073E+14;0.22654539446091260;3,95858E+14;8,40564E+14;4,43745E+13;0.22787340443287804;5,10136E+13
;0.0000000000000000;0.0000000000000000;0.24970349320050933;5,11272E+14;0.19615669380213829;2,19106E+14;5,82039E+14;5,49318E+13;6,74677E+14;4,67071E+13
;0.0000000000000000;0.0000000000000000;0.16550876278855625;3,082E+14;0.11330444372778804;1,56456E+14;0.14642774279317075;4,82414E+13;0.18232512161452008;2,84102E+13
;0.0000000000000000;0.0000000000000000;0.15565232163019818;7,83169E+13;0.16300973059286517;4,87391E+13;0.14777455153009350;7,91658E+13;0.12598741530568369;3,04147E+13
;0.0000000000000000;0.0000000000000000;7,86841E+14;2,42811E+14;5,22195E+14;1,34814E+14;0.12466002829321092;4,54241E+13;7,90794E+14;1,67745E+13
;0.0000000000000000;0.0000000000000000;0.10508813765812483;3,47486E+13;6,04218E+14;4,37763E+13;6,1923E+14;1,49771E+13;0.29485496549709489;3,3883E+13
;0.0000000000000000;0.0000000000000000;0.13734146765148744;2,28163E+14;0.14447755145664298;3,2352E+14;0.22439565191406116;7,761E+13;0.11098268967697295;1,34641E+13
;0.0000000000000000;0.0000000000000000;0.15665441108794470;1,4785E+14;0.18845856561029936;8,1162E+13;6,49519E+14;4,33661E+13;0.16261057695615208;4,29399E+13
;0.0000000000000000;0.0000000000000000;0.17528758824905802;1,32396E+14;0.13503263024035467;1,41759E+14;8,27427E+14;1,73613E+13;0.14889166738113679;6,77848E+12
;0.0000000000000000;0.0000000000000000;0.23999411955909747;2,46518E+14;0.16703439873913933;1,26992E+14;0.16002457494347028;6,94173E+13;0.21822012953732789;2,75236E+13
;0.0000000000000000;0.0000000000000000;0.12485550562644934;5,0201E+13;0.11977270955109544;1,29689E+14;0.12543524635519179;4,03508E+13;0.12847892094768634;8,94736E+12
;0.0000000000000000;0.0000000000000000;0.21357604957803200;3,46372E+14;0.17729790226685357;1,34866E+14;3,59568E+14;1,33538E+12;0.23889285156833370;3,55581E+12
;0.0000000000000000;0.0000000000000000;0.15067834585129936;3,37306E+14;0.23997933563822937;1,69901E+14;0.20856863543921539;8,06885E+13;6,67385E+14;3,02205E+13
;0.0000000000000000;0.0000000000000000;4,01681E+14;1,00125E+14;0.10121596033507692;8,07198E+13;0.11504196590205944;2,71401E+13;2,50823E+14;2,39961E+13
;0.0000000000000000;0.0000000000000000;0.14175576632289502;1,38094E+14;9,63403E+14;1,78899E+14;9,97779E+14;2,56361E+13;8,00918E+14;1,58354E+13
;0.0000000000000000;0.0000000000000000;0.19971916822290253;1,19025E+14;9,17762E+14;6,88339E+13;0.10476967972819966;5,30395E+13;7,95483E+14;5,79497E+13
;0.0000000000000000;0.0000000000000000;0.13615810024970001;2,45684E+14;9,49432E+14;9,83264E+13;0.10469783009121199;1,87209E+13;8,00284E+14;4,10209E+13
;0.0000000000000000;0.0000000000000000;0.14627996288532649;1,1526E+14;2,88762E+14;1,28445E+14;0.12054924298425737;1,29002E+14;3,66113E+14;4,05629E+13
;0.0000000000000000;0.0000000000000000;4,42711E+14;2,38703E+14;6,78146E+14;1,20355E+14;0.10458252223582970;3,36093E+13;8,99356E+14;3,93148E+13
;0.0000000000000000;0.0000000000000000;0.17049387669523017;3,02548E+14;2,24665E+14;1,71777E+13;5,01474E+14;7,29234E+13;0.28633498196555535;2,45007E+13
;0.0000000000000000;0.0000000000000000;7,11704E+14;7,28574E+13;5,20957E+14;5,54133E+13;1,59653E+14;5,46815E+13;0.12193437608546735;5,2394E+12
;0.0000000000000000;0.0000000000000000;0.17429785213675617;2,57715E+14;7,64021E+14;1,30881E+14;9,94713E+14;4,9348E+13;5,51976E+14;1,88686E+13
;0.0000000000000000;0.0000000000000000;0.14427570796593292;2,72522E+14;9,45935E+14;1,3761E+14;9,82803E+14;6,7234E+13;1,31677E+14;1,64875E+13
;0.0000000000000000;0.0000000000000000;0.17718276236737646;3,29997E+14;8,85946E+14;4,76514E+13;0.21115394599591866;5,39371E+13;6,09109E+14;6,00474E+13
;0.0000000000000000;0.0000000000000000;0.22650636143784553;4,04181E+14;0.19707292980554358;1,12267E+14;0.15198126640692966;1,3553E+14;0.15563450756123362;1,80994E+13
;0.0000000000000000;0.0000000000000000;0.11869058931712165;2,84262E+14;0.12469915752011829;1,07704E+14;0.29892551702480796;1,55755E+14;0.13557345655481307;2,42333E+13
;0.0000000000000000;0.0000000000000000;7,33063E+14;8,14206E+13;0.15919311484299356;1,36707E+14;0.15100987763934551;9,70638E+13;2,40882E+14;3,27472E+13
;0.0000000000000000;0.0000000000000000;0.13721757535368256;3,1425E+14;9,26241E+14;9,99029E+13;0.12357266221274295;6,56803E+13;0.10812786990057292;1,00051E+13
;0.0000000000000000;0.0000000000000000;9,70011E+14;2,02295E+14;0.15973295654192143;1,22799E+14;0.17149038790690382;6,27075E+13;0.11214197326924287;3,27884E+13
;0.0000000000000000;0.0000000000000000;0.25168321026047730;3,47017E+14;0.15909669043597427;2,09729E+14;6,98098E+14;1,45337E+13;0.26646728568203737;4,15546E+13
;0.0000000000000000;0.0000000000000000;0.12027986048756990;2,7228E+14;2,23032E+14;1,36094E+14;0.17786249127772469;2,42691E+13;0.18429915927917073;4,29172E+13
;0.0000000000000000;0.0000000000000000;0.13627961977144945;2,08525E+14;0.16000747391074777;1,49162E+14;0.19421063281897866;5,66719E+13;0.14152645787321660;4,21685E+13
;0.0000000000000000;0.0000000000000000;0.13418315642867748;2,91105E+14;0.14385097467694649;1,16167E+14;0.15319445984014970;7,3106E+13;7,8503E+14;2,99121E+13
;0.0000000000000000;0.0000000000000000;0.16414883883016648;2,46826E+14;8,70095E+14;1,3795E+14;8,96363E+14;7,359E+13;0.15471835768579492;2,08297E+13
;0.0000000000000000;0.0000000000000000;2,82866E+14;1,36099E+14;8,56629E+14;2,61008E+13;0.11172735800926294;5,34871E+13;1,90401E+14;2,9042E+13
;0.0000000000000000;0.0000000000000000;0.15536246371097329;8,49591E+13;0.10298078796683946;7,97561E+13;0.13113439363186957;2,98173E+13;5,474E+14;3,63488E+13
;0.0000000000000000;0.0000000000000000;1,88646E+14;2,10127E+14;0.15754279908508312;2,17846E+14;0.24956445096566454;3,02762E+13;8,40905E+14;3,33238E+13
;0.0000000000000000;0.0000000000000000;0.16428116991994343;1,09111E+14;0.12046024084205884;1,32821E+14;0.10919267877514141;4,16816E+13;6,61254E+14;3,8559E+13
;0.0000000000000000;0.0000000000000000;0.30556402857789516;4,04485E+14;9,12982E+14;1,2656E+14;0.14383473871421459;7,82153E+13;0.16003504737733334;1,13706E+13
;0.0000000000000000;0.0000000000000000;0.18683835861913314;3,78834E+14;0.11455446852470007;1,14536E+14;0.10510955591973196;5,88855E+13;5,48095E+14;5,44139E+13
;0.0000000000000000;0.0000000000000000;8,88642E+14;1,11793E+14;0.16213337527595922;3,46753E+13;7,4769E+14;2,50996E+13;7,73762E+14;3,06508E+13
;0.0000000000000000;0.0000000000000000;3,89959E+14;1,23812E+14;0.25527096689323636;1,85434E+14;0.11593164636060878;5,74065E+13;0.23546378463879000;1,05866E+13
;0.0000000000000000;0.0000000000000000;0.17329674259598846;1,0678E+14;5,52707E+14;1,09277E+14;4,51892E+14;8,55108E+13;0.20639339368390386;2,48669E+13
;0.0000000000000000;0.0000000000000000;0.18502593494905012;2,95292E+14;5,3375E+14;7,26654E+13;0.19887939835293758;7,02962E+13;4,48794E+14;1,54668E+13
;0.0000000000000000;0.0000000000000000;7,5244E+14;2,26805E+14;4,97361E+14;7,96707E+13;6,04909E+14;5,10749E+13;0.21838168403270700;6,5287E+13
;0.0000000000000000;0.0000000000000000;5,68305E+14;2,16618E+13;0.23398545021931910;1,86691E+14;0.21254676632236952;1,0176E+14;0.17343653835985234;1,54632E+13
;0.0000000000000000;0.0000000000000000;0.17157912998241734;4,39912E+14;0.14051662796377423;2,23494E+14;0.12357683675026544;6,58411E+13;0.10256935445090622;2,57419E+13
;0.0000000000000000;0.0000000000000000;0.17805114693393978;4,24157E+14;0.10195112888940797;1,59191E+14;0.10341196416197959;1,06059E+14;0.11245975720254645;5,2627E+12
;0.0000000000000000;0.0000000000000000;0.11679062623315890;9,2259E+13;0.13285723561893339;1,14252E+14;0.23387886856817691;8,30792E+13;0.11430078231452635;3,63246E+13
;0.0000000000000000;0.0000000000000000;0.13939644898655557;3,17694E+14;6,66568E+14;1,02102E+14;0.12191224691792396;9,66828E+13;5,99966E+14;8,94622E+12
;0.0000000000000000;0.0000000000000000;0.13786246734688243;2,17779E+14;4,37701E+14;8,63568E+13;0.10567883863546634;4,47215E+13;0.12732457016976798;3,36757E+13
;0.0000000000000000;0.0000000000000000;7,12423E+14;1,65541E+14;5,49258E+14;1,30369E+14;0.12671432019020698;1,47693E+13;0.16702165907724570;3,58117E+13
;0.0000000000000000;0.0000000000000000;5,16026E+14;4,10089E+13;0.21700232696839836;1,49211E+14;7,82652E+14;5,14338E+13;5,44693E+14;2,22066E+13
;0.0000000000000000;0.0000000000000000;7,12564E+14;3,72425E+14;8,53182E+14;1,01487E+14;0.16902876636893549;7,26132E+13;0.11472384467338372;9,79362E+12
;0.0000000000000000;0.0000000000000000;8,48236E+14;2,67342E+14;0.18326233720890039;1,41474E+14;0.11372902329772562;7,05312E+13;9,05015E+14;3,57217E+13
;0.0000000000000000;0.0000000000000000;5,65982E+14;1,94829E+14;0.14836128812475610;2,18414E+14;0.10860713456488900;9,04356E+13;0.29492335515769980;3,018E+13
;0.0000000000000000;0.0000000000000000;0.20130055654492018;1,80138E+14;0.20217322828488574;1,90059E+14;8,42508E+14;2,98827E+13;0.10017645951546102;3,8512E+13
;0.0000000000000000;0.0000000000000000;7,87385E+14;1,67077E+14;0.13777925111554495;2,26253E+14;0.16086870238190840;1,16556E+14;0.23860256979076674;3,62913E+13
;0.0000000000000000;0.0000000000000000;0.18985625293595967;1,70309E+14;0.14560966440037329;8,38174E+13;4,39895E+14;7,97283E+13;7,83601E+14;4,30856E+13
;0.0000000000000000;0.0000000000000000;7,65693E+14;7,85107E+13;0.18232487021325083;1,10596E+14;0.11919776772440599;3,05996E+13;0.10073055595343730;5,01032E+13
;0.0000000000000000;0.0000000000000000;0.27580516272546768;3,70905E+14;7,39691E+14;2,0805E+13;0.30702135096884020;1,06126E+14;0.13800979758974288;1,2176E+13
;0.0000000000000000;0.0000000000000000;0.13908256673004857;1,94023E+14;8,61519E+14;3,84045E+13;0.11660033065136610;7,67698E+13;7,7145E+14;2,57879E+13
;0.0000000000000000;0.0000000000000000;8,44277E+14;1,14162E+14;2,64815E+14;1,04776E+14;8,48911E+14;3,32124E+13;0.14911610655410085;3,43216E+13
